Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default,LoanID,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner
25.0,147708.0,78984.0,679.0,22.0,4.0,4.43,48.0,0.86,0.0,LIV45IOKPD,Master's,Self-employed,Single,No,No,Auto,Yes
51.0,106872.0,28807.0,802.0,6.0,2.0,22.23,24.0,0.29,0.0,HZE6VFSW97,High School,Full-time,Single,No,Yes,Auto,No
42.0,95682.0,16107.0,427.0,73.0,3.0,18.98,12.0,0.86,0.0,SMZV487A69,Bachelor's,Unemployed,Single,No,No,Business,Yes
60.0,91922.0,73019.0,354.0,84.0,1.0,20.63,60.0,0.19,0.0,24L0GVSBUS,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes
46.0,17728.0,62873.0,646.0,30.0,4.0,11.38,24.0,0.55,0.0,EIOXR8RPQH,Master's,Unemployed,Single,No,No,Other,No
56.0,63233.0,84309.0,591.0,106.0,2.0,16.07,24.0,0.63,1.0,146O1F1LKE,High School,Self-employed,Single,Yes,Yes,Auto,No
25.0,123851.0,54610.0,642.0,84.0,4.0,8.27,48.0,0.33,0.0,C4WCJQ6BPZ,High School,Full-time,Single,Yes,No,Business,Yes
57.0,92489.0,92397.0,800.0,112.0,4.0,22.29,12.0,0.59,0.0,6UXZ8R4SMY,Master's,Unemployed,Divorced,Yes,No,Auto,Yes
23.0,15304.0,128302.0,581.0,10.0,3.0,19.61,48.0,0.32,1.0,7U9ZMJTHRO,High School,Self-employed,Divorced,Yes,Yes,Business,No
41.0,74789.0,16339.0,424.0,4.0,1.0,23.59,48.0,0.63,0.0,TFLZOH6A8B,Bachelor's,Part-time,Married,No,Yes,Other,Yes
22.0,137502.0,187671.0,719.0,19.0,4.0,19.73,12.0,0.77,0.0,K9I46DZJLD,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes
28.0,139630.0,173977.0,565.0,104.0,4.0,13.28,24.0,0.48,0.0,BTEX46BAZC,Bachelor's,Full-time,Single,Yes,No,Education,No
38.0,77862.0,6093.0,818.0,27.0,3.0,2.82,36.0,0.61,0.0,VG6O3WG051,Master's,Part-time,Married,No,Yes,Education,No
52.0,58614.0,71085.0,778.0,93.0,2.0,12.41,36.0,0.18,0.0,DQCDN5KNV0,PhD,Part-time,Divorced,No,No,Auto,Yes
67.0,75158.0,140941.0,675.0,101.0,1.0,19.51,12.0,0.21,0.0,9NRCN8LDHR,High School,Unemployed,Divorced,No,No,Auto,Yes
53.0,118567.0,127828.0,460.0,66.0,2.0,20.5,24.0,0.37,0.0,ZWONYA9SM6,PhD,Full-time,Single,No,No,Other,No
61.0,148584.0,38178.0,650.0,70.0,4.0,13.39,48.0,0.88,0.0,DHVB6AHKLB,High School,Unemployed,Single,Yes,Yes,Home,No
45.0,121956.0,149208.0,684.0,49.0,2.0,12.29,48.0,0.24,0.0,FW232HD1ST,PhD,Unemployed,Married,No,Yes,Business,Yes
23.0,137627.0,35612.0,657.0,54.0,4.0,11.2,60.0,0.11,0.0,LVQROZQ97K,PhD,Unemployed,Single,No,No,Business,No
31.0,128757.0,151867.0,666.0,9.0,2.0,21.63,24.0,0.45,0.0,VXOWP0M099,Bachelor's,Unemployed,Single,No,No,Business,Yes
62.0,100184.0,196726.0,480.0,4.0,4.0,23.69,48.0,0.59,0.0,H9LD1I04WL,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes
25.0,96535.0,100382.0,642.0,34.0,3.0,2.76,24.0,0.72,0.0,H69BN2G7RO,Master's,Part-time,Single,No,No,Other,No
60.0,62836.0,105786.0,452.0,104.0,4.0,24.22,36.0,0.37,0.0,7FAQY1A3ET,Bachelor's,Unemployed,Single,Yes,No,Auto,No
24.0,88365.0,56891.0,645.0,14.0,2.0,21.71,60.0,0.73,0.0,9CACRA5CQB,PhD,Full-time,Divorced,Yes,Yes,Home,No
53.0,69569.0,118613.0,373.0,63.0,1.0,2.21,12.0,0.65,0.0,YT3GEFD8HZ,High School,Unemployed,Divorced,Yes,No,Auto,No
54.0,97823.0,242923.0,563.0,58.0,3.0,23.29,12.0,0.4,0.0,ZNGPBQMRSK,High School,Self-employed,Single,No,Yes,Other,No
44.0,101376.0,81986.0,727.0,61.0,4.0,23.03,48.0,0.47,0.0,HYBTI06002,PhD,Part-time,Single,Yes,Yes,Auto,Yes
62.0,147158.0,143775.0,468.0,97.0,1.0,8.63,48.0,0.54,0.0,5EKGUOPL5L,High School,Self-employed,Divorced,No,No,Home,No
27.0,120967.0,9989.0,378.0,101.0,2.0,17.13,36.0,0.16,0.0,UPYLXQWHA2,Master's,Self-employed,Married,No,Yes,Other,Yes
19.0,35789.0,157248.0,803.0,96.0,4.0,12.11,48.0,0.5,0.0,88EKVA99GN,PhD,Unemployed,Married,No,No,Home,No
48.0,113720.0,194613.0,490.0,78.0,4.0,7.82,36.0,0.23,0.0,XKZZ60RPJY,High School,Self-employed,Single,No,No,Business,No
31.0,121854.0,5360.0,801.0,83.0,3.0,11.21,24.0,0.58,0.0,BGIO7YX9K7,PhD,Self-employed,Single,No,No,Education,No
60.0,83716.0,148433.0,341.0,104.0,3.0,2.73,36.0,0.51,0.0,WGG204JB67,Master's,Part-time,Divorced,Yes,No,Other,Yes
47.0,120588.0,60110.0,748.0,18.0,2.0,7.4,12.0,0.69,1.0,OC49V37NCX,PhD,Unemployed,Divorced,No,No,Home,No
24.0,16782.0,228807.0,530.0,118.0,4.0,24.27,12.0,0.58,0.0,7P7SY4PBG6,High School,Full-time,Single,No,No,Business,Yes
22.0,140386.0,79013.0,547.0,28.0,2.0,10.43,12.0,0.45,0.0,UQEDVR0M3S,Bachelor's,Self-employed,Single,No,Yes,Home,No
62.0,56517.0,52378.0,369.0,43.0,4.0,2.52,48.0,0.43,0.0,V9SH3OF0C6,PhD,Part-time,Married,Yes,No,Education,No
19.0,144982.0,28668.0,715.0,93.0,1.0,15.75,48.0,0.84,0.0,JV4LCHW7FS,Master's,Unemployed,Single,No,No,Other,No
27.0,71190.0,178017.0,522.0,20.0,2.0,22.55,48.0,0.6,0.0,6UY6PVQ0N3,Master's,Unemployed,Divorced,No,No,Auto,Yes
56.0,122465.0,7778.0,556.0,77.0,4.0,8.59,48.0,0.54,0.0,BZD72C7IY4,PhD,Self-employed,Single,No,No,Home,Yes
64.0,127646.0,150688.0,351.0,56.0,2.0,12.14,36.0,0.58,0.0,7Q7Z00AI18,Master's,Unemployed,Divorced,Yes,No,Auto,Yes
52.0,121407.0,137363.0,503.0,118.0,4.0,9.97,60.0,0.7,0.0,QJGNTYUOU1,PhD,Unemployed,Single,No,Yes,Business,No
37.0,70135.0,53336.0,545.0,80.0,2.0,5.22,60.0,0.59,0.0,1UDMBNY8E5,High School,Part-time,Married,No,No,Other,No
23.0,121711.0,98594.0,431.0,49.0,4.0,13.78,60.0,0.87,1.0,ZOQ3V62Z57,Master's,Self-employed,Married,No,No,Business,No
55.0,141799.0,136864.0,339.0,63.0,1.0,21.99,24.0,0.33,0.0,0VWL4XQ5Y8,PhD,Unemployed,Married,No,Yes,Other,No
64.0,50764.0,17262.0,550.0,25.0,4.0,4.97,36.0,0.27,0.0,N0WD4XALMD,Bachelor's,Full-time,Single,No,Yes,Business,No
38.0,53602.0,155090.0,537.0,105.0,1.0,18.69,24.0,0.46,0.0,TCVHNSN4BP,Master's,Part-time,Divorced,Yes,No,Business,No
58.0,111909.0,52721.0,335.0,42.0,3.0,24.68,24.0,0.43,0.0,V2PXWWWBKS,PhD,Part-time,Married,Yes,No,Business,No
39.0,63103.0,235695.0,809.0,57.0,3.0,16.3,60.0,0.7,1.0,LVYIH90MJD,High School,Unemployed,Married,Yes,Yes,Home,No
51.0,58318.0,133451.0,338.0,104.0,1.0,2.79,24.0,0.43,0.0,Y9T9EN77FG,Master's,Part-time,Divorced,Yes,No,Business,No
28.0,48077.0,48810.0,395.0,75.0,2.0,21.03,12.0,0.47,0.0,CKMI4HV45U,High School,Self-employed,Married,No,No,Business,Yes
46.0,32409.0,149506.0,422.0,100.0,4.0,23.2,48.0,0.19,0.0,TJMO9WMNOV,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No
68.0,82491.0,195230.0,456.0,108.0,4.0,19.86,48.0,0.47,0.0,1QQU7YSXBC,Master's,Part-time,Single,Yes,Yes,Auto,No
58.0,60251.0,54123.0,342.0,46.0,1.0,3.39,36.0,0.63,0.0,NJSKMX07V7,High School,Self-employed,Divorced,No,Yes,Education,Yes
52.0,111595.0,21542.0,824.0,106.0,1.0,24.0,36.0,0.31,0.0,677MK2IPEA,Bachelor's,Full-time,Divorced,Yes,No,Home,Yes
27.0,77658.0,202874.0,356.0,90.0,3.0,2.39,48.0,0.88,0.0,V8A8EW7BRV,Master's,Unemployed,Single,No,Yes,Education,No
21.0,59987.0,87347.0,380.0,11.0,4.0,4.72,24.0,0.24,0.0,91W0XKK1TL,High School,Unemployed,Single,No,Yes,Other,Yes
31.0,86734.0,105014.0,635.0,113.0,3.0,15.91,24.0,0.84,0.0,Z99UVAJYUM,Master's,Full-time,Married,No,Yes,Auto,No
66.0,24555.0,146049.0,570.0,57.0,3.0,16.44,24.0,0.66,0.0,MTIFL5SBBZ,Bachelor's,Unemployed,Married,No,No,Home,Yes
24.0,144443.0,41726.0,336.0,109.0,3.0,23.49,24.0,0.58,1.0,D339GMHAJ8,Bachelor's,Part-time,Divorced,No,Yes,Other,No
39.0,147863.0,18562.0,645.0,90.0,4.0,5.76,60.0,0.25,0.0,7JLTJN3DIP,Master's,Part-time,Divorced,Yes,Yes,Auto,Yes
67.0,24766.0,169514.0,802.0,30.0,1.0,9.54,60.0,0.51,0.0,DDO2G9YQ33,PhD,Unemployed,Married,Yes,No,Other,No
56.0,42264.0,76396.0,574.0,106.0,3.0,17.45,60.0,0.84,0.0,L410Y40RR6,High School,Full-time,Single,No,No,Business,Yes
64.0,95657.0,224522.0,416.0,82.0,1.0,15.83,12.0,0.45,0.0,KUQ1FDXKHW,High School,Full-time,Single,Yes,No,Home,Yes
22.0,110915.0,16679.0,688.0,77.0,4.0,11.94,48.0,0.88,0.0,EC9WW8068M,PhD,Full-time,Married,No,No,Other,Yes
52.0,137082.0,48242.0,456.0,84.0,2.0,4.52,48.0,0.46,0.0,TEHXSSPZUX,PhD,Full-time,Single,Yes,No,Business,No
20.0,60676.0,175499.0,368.0,39.0,1.0,10.66,36.0,0.4,0.0,LSI3TNSFJX,PhD,Unemployed,Single,No,No,Other,No
22.0,101248.0,243999.0,432.0,116.0,3.0,13.55,48.0,0.13,0.0,DQMB7OM2XT,High School,Full-time,Divorced,No,Yes,Home,No
39.0,96143.0,62431.0,661.0,21.0,4.0,8.41,48.0,0.76,0.0,6ARHPZ2PAU,PhD,Self-employed,Married,No,Yes,Other,No
29.0,78340.0,182232.0,707.0,67.0,3.0,16.98,60.0,0.86,1.0,G5WNEO4250,Master's,Unemployed,Married,No,No,Business,No
32.0,68113.0,119674.0,388.0,92.0,2.0,3.43,36.0,0.89,0.0,4I9ETGDYNT,High School,Part-time,Married,No,No,Home,Yes
19.0,39680.0,79228.0,490.0,119.0,4.0,14.74,48.0,0.45,1.0,F2DEJ4CLZO,PhD,Unemployed,Married,Yes,Yes,Business,Yes
68.0,77421.0,64895.0,676.0,37.0,1.0,24.94,12.0,0.35,1.0,2W517RU906,Master's,Full-time,Single,Yes,No,Business,Yes
23.0,99948.0,87321.0,444.0,4.0,3.0,20.69,60.0,0.4,0.0,NBKRDCELSW,High School,Unemployed,Divorced,No,Yes,Home,Yes
63.0,62653.0,179040.0,670.0,59.0,3.0,18.4,24.0,0.17,0.0,IR8E4EIRF7,Bachelor's,Part-time,Married,Yes,No,Auto,Yes
67.0,101941.0,142443.0,599.0,56.0,1.0,8.47,48.0,0.57,0.0,JM09HXBR6C,Bachelor's,Self-employed,Married,Yes,Yes,Education,No
50.0,97810.0,137615.0,500.0,71.0,3.0,6.95,60.0,0.8,0.0,1HDDCAR8W4,Master's,Part-time,Single,No,No,Auto,No
40.0,20748.0,231126.0,671.0,95.0,2.0,9.84,48.0,0.72,1.0,8CDZBHIQKZ,Master's,Unemployed,Single,Yes,No,Business,No
53.0,93010.0,106096.0,708.0,42.0,3.0,7.49,12.0,0.25,0.0,31ICGXTV4Q,Bachelor's,Unemployed,Divorced,No,No,Other,No
34.0,88158.0,171878.0,304.0,12.0,4.0,5.91,24.0,0.32,0.0,0GLVNSISCB,High School,Unemployed,Single,Yes,No,Home,Yes
27.0,59738.0,242158.0,474.0,91.0,2.0,17.59,36.0,0.47,0.0,S3G9HARSFS,Master's,Unemployed,Divorced,Yes,Yes,Business,Yes
41.0,60262.0,66023.0,657.0,100.0,2.0,20.74,48.0,0.38,0.0,8T0OV7DUE8,High School,Full-time,Married,No,No,Home,No
36.0,68433.0,63883.0,616.0,0.0,3.0,5.67,36.0,0.41,0.0,MZKLCSW1OG,Master's,Full-time,Divorced,Yes,Yes,Business,Yes
51.0,104110.0,166766.0,361.0,4.0,3.0,10.66,12.0,0.11,1.0,BF9GPXSDHK,Master's,Unemployed,Married,No,No,Other,Yes
28.0,67784.0,242736.0,673.0,49.0,3.0,2.41,48.0,0.34,0.0,FKI9LA0S8R,Master's,Part-time,Married,No,Yes,Business,Yes
42.0,101292.0,194017.0,574.0,7.0,3.0,15.25,48.0,0.49,0.0,NC87Q5CNJT,Bachelor's,Self-employed,Divorced,No,No,Education,No
67.0,41682.0,249313.0,308.0,22.0,4.0,5.94,48.0,0.22,0.0,LV5YQGHSWN,Bachelor's,Part-time,Divorced,No,No,Other,No
59.0,79271.0,115684.0,842.0,33.0,2.0,8.83,48.0,0.21,0.0,0KIQ3DBEE0,Master's,Part-time,Married,Yes,Yes,Home,No
55.0,144738.0,179521.0,515.0,19.0,2.0,24.11,60.0,0.49,0.0,UFA61DZ4QF,Master's,Part-time,Divorced,No,No,Home,No
33.0,54926.0,84742.0,629.0,54.0,3.0,24.91,60.0,0.86,1.0,EGW3L6KFM7,High School,Part-time,Single,No,No,Other,No
29.0,81738.0,59650.0,555.0,115.0,3.0,6.21,48.0,0.32,0.0,I77CSEZD4K,High School,Self-employed,Married,Yes,Yes,Auto,Yes
46.0,19864.0,69087.0,657.0,40.0,1.0,10.74,48.0,0.25,0.0,9XUHRKQQ5T,PhD,Full-time,Divorced,Yes,No,Other,No
24.0,95283.0,159587.0,539.0,50.0,4.0,20.61,36.0,0.63,1.0,0042NIHB1I,Master's,Full-time,Divorced,No,Yes,Business,Yes
28.0,36364.0,224763.0,533.0,48.0,2.0,19.44,48.0,0.12,0.0,O6WV2XJG70,PhD,Unemployed,Divorced,No,Yes,Auto,Yes
67.0,67215.0,157393.0,305.0,38.0,3.0,9.67,24.0,0.45,0.0,OVKFNDDKUZ,Master's,Full-time,Married,Yes,No,Business,No
53.0,117613.0,63791.0,759.0,7.0,2.0,12.9,60.0,0.7,0.0,WN0UHTOKII,High School,Unemployed,Single,Yes,No,Other,Yes
21.0,109862.0,47639.0,347.0,67.0,2.0,6.55,60.0,0.34,0.0,P75Q6FDHOL,Bachelor's,Self-employed,Divorced,Yes,No,Business,No
44.0,92716.0,230063.0,428.0,98.0,4.0,4.21,24.0,0.39,0.0,R55PAX0WGT,Bachelor's,Full-time,Married,No,No,Other,Yes
22.0,15797.0,5840.0,626.0,97.0,4.0,16.69,12.0,0.15,0.0,FBFG61K2I0,High School,Unemployed,Single,No,Yes,Other,No
30.0,83552.0,132337.0,597.0,53.0,1.0,2.52,24.0,0.61,0.0,5FPNWCZJUL,Bachelor's,Self-employed,Divorced,Yes,No,Business,No
63.0,36926.0,83925.0,641.0,10.0,2.0,10.11,60.0,0.85,0.0,SDB88KVG2D,PhD,Part-time,Divorced,Yes,Yes,Other,No
65.0,147697.0,30076.0,334.0,94.0,3.0,3.45,60.0,0.47,0.0,HVLOTWKMUI,High School,Part-time,Divorced,No,No,Education,No
54.0,94821.0,117818.0,499.0,74.0,3.0,22.04,36.0,0.24,0.0,YVY43BD29B,Bachelor's,Part-time,Divorced,No,Yes,Other,No
39.0,60905.0,46525.0,823.0,108.0,3.0,12.72,24.0,0.56,0.0,OSPB3W76ZW,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes
26.0,139063.0,122504.0,300.0,53.0,1.0,2.58,24.0,0.37,0.0,P1YHX6XWGD,Bachelor's,Full-time,Married,Yes,No,Home,Yes
24.0,59867.0,179345.0,501.0,78.0,4.0,21.45,24.0,0.59,0.0,671TP2NE4Y,PhD,Part-time,Divorced,Yes,No,Auto,No
62.0,52567.0,46538.0,761.0,48.0,3.0,15.16,24.0,0.72,0.0,DO8J189F14,Master's,Part-time,Single,Yes,Yes,Education,No
52.0,145536.0,198809.0,799.0,50.0,3.0,22.04,36.0,0.34,0.0,7GQNH39L1Z,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes
63.0,67399.0,113469.0,789.0,92.0,2.0,13.22,24.0,0.22,0.0,A7BKP1C1P1,PhD,Unemployed,Married,No,No,Education,No
21.0,104951.0,220435.0,526.0,105.0,2.0,17.81,12.0,0.76,1.0,5AE4L9TRCY,PhD,Full-time,Single,Yes,Yes,Home,Yes
26.0,135571.0,147541.0,698.0,108.0,2.0,19.54,36.0,0.35,0.0,72L3PH45L5,PhD,Full-time,Divorced,Yes,No,Education,Yes
55.0,110674.0,137638.0,810.0,25.0,1.0,25.0,60.0,0.38,0.0,BDUC5NF515,High School,Unemployed,Single,Yes,Yes,Home,Yes
46.0,122815.0,61654.0,435.0,8.0,1.0,8.07,24.0,0.25,0.0,X710TTET4F,High School,Self-employed,Divorced,No,Yes,Auto,No
53.0,82430.0,35927.0,558.0,79.0,1.0,6.51,36.0,0.74,0.0,FNUWBHS2L1,High School,Unemployed,Married,No,No,Education,No
36.0,122583.0,31567.0,812.0,46.0,3.0,13.41,36.0,0.82,0.0,223KGVWHHH,PhD,Full-time,Divorced,Yes,Yes,Education,Yes
41.0,138419.0,64133.0,389.0,55.0,4.0,6.97,24.0,0.63,0.0,52JMRH9QUB,High School,Part-time,Divorced,No,No,Auto,No
54.0,72458.0,30700.0,406.0,87.0,2.0,7.32,60.0,0.12,0.0,03NEULPZJN,Bachelor's,Unemployed,Married,Yes,No,Home,Yes
66.0,79448.0,9737.0,343.0,17.0,3.0,16.87,24.0,0.7,0.0,KVL1HA7ABE,Bachelor's,Self-employed,Divorced,No,No,Home,No
48.0,128101.0,223612.0,765.0,112.0,3.0,4.83,24.0,0.74,1.0,JX2RQ4MN0H,High School,Self-employed,Single,No,No,Education,No
28.0,26841.0,34048.0,744.0,51.0,1.0,17.92,12.0,0.3,0.0,ADDINLK98S,PhD,Part-time,Divorced,No,Yes,Home,No
61.0,80798.0,90466.0,772.0,59.0,1.0,2.63,36.0,0.45,0.0,A2W928NS7Q,High School,Unemployed,Married,No,No,Auto,No
40.0,39531.0,18185.0,460.0,19.0,2.0,4.0,60.0,0.49,0.0,PFN016YDAH,Master's,Unemployed,Married,Yes,Yes,Business,No
23.0,81361.0,192450.0,564.0,19.0,3.0,13.03,48.0,0.72,0.0,XBGK84OT88,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes
54.0,33227.0,28654.0,744.0,95.0,1.0,17.08,12.0,0.45,0.0,HEXGQQHGB9,Bachelor's,Full-time,Divorced,No,Yes,Business,Yes
55.0,67553.0,236631.0,730.0,41.0,4.0,7.35,36.0,0.24,0.0,1VO88QSVBE,PhD,Full-time,Divorced,Yes,Yes,Education,No
38.0,95714.0,190922.0,673.0,63.0,1.0,18.09,24.0,0.66,0.0,SCUZ5J0CDM,Master's,Full-time,Married,Yes,Yes,Education,Yes
61.0,88976.0,224356.0,747.0,72.0,1.0,15.41,36.0,0.57,0.0,H6X8ZMUYDH,Master's,Full-time,Single,No,No,Home,Yes
38.0,137650.0,158906.0,819.0,71.0,2.0,5.53,12.0,0.43,0.0,4XYXDBMJHD,PhD,Self-employed,Single,No,Yes,Business,Yes
19.0,149921.0,233800.0,586.0,43.0,3.0,2.45,24.0,0.88,0.0,BX0P716DQ3,High School,Self-employed,Single,Yes,No,Business,Yes
69.0,84579.0,206867.0,703.0,60.0,2.0,23.41,48.0,0.29,0.0,9UYN38UM9O,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes
50.0,101884.0,140869.0,500.0,2.0,2.0,23.38,12.0,0.63,0.0,NTMG99YE0Q,Master's,Unemployed,Single,Yes,No,Home,No
62.0,144458.0,136063.0,526.0,44.0,4.0,5.97,60.0,0.29,0.0,R4L09MDRBA,High School,Self-employed,Divorced,Yes,Yes,Other,No
50.0,125462.0,75076.0,375.0,32.0,2.0,3.13,24.0,0.58,0.0,11QNCUX9YN,High School,Full-time,Single,No,No,Home,No
43.0,72736.0,169250.0,307.0,89.0,3.0,5.77,36.0,0.46,0.0,J31F74TTRL,Master's,Self-employed,Divorced,No,Yes,Other,No
21.0,15786.0,151709.0,436.0,106.0,4.0,18.03,12.0,0.87,1.0,VYDG2KJCC2,PhD,Self-employed,Married,No,Yes,Auto,Yes
50.0,142908.0,12517.0,329.0,109.0,3.0,15.24,60.0,0.16,0.0,0G0AY74GXI,Bachelor's,Self-employed,Single,Yes,Yes,Business,No
61.0,58675.0,37552.0,845.0,6.0,3.0,13.65,48.0,0.28,0.0,VHLK9FZ0O3,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes
33.0,122388.0,227262.0,727.0,84.0,1.0,8.86,24.0,0.3,0.0,PWZJFWPK7W,PhD,Self-employed,Married,No,Yes,Other,Yes
34.0,22093.0,31675.0,537.0,47.0,4.0,23.9,12.0,0.78,0.0,CSWRDEO4Z4,PhD,Unemployed,Divorced,Yes,Yes,Education,No
32.0,42286.0,111332.0,665.0,69.0,1.0,16.23,60.0,0.17,0.0,FWBN5X8XI7,PhD,Full-time,Married,Yes,Yes,Auto,Yes
31.0,68257.0,174477.0,462.0,115.0,1.0,4.4,12.0,0.24,0.0,7YSBCCUTP9,Master's,Unemployed,Married,Yes,Yes,Business,No
55.0,77267.0,183071.0,726.0,101.0,1.0,18.84,60.0,0.49,0.0,1JGK0VR5SD,Master's,Self-employed,Divorced,Yes,No,Other,Yes
57.0,76014.0,233134.0,816.0,24.0,4.0,14.82,48.0,0.68,0.0,OC7G5W6LQ7,High School,Self-employed,Married,No,No,Other,No
43.0,75414.0,71805.0,694.0,32.0,2.0,22.49,12.0,0.16,0.0,GDJ4IREEBG,Master's,Full-time,Single,No,Yes,Home,No
59.0,129075.0,248953.0,545.0,118.0,3.0,15.29,48.0,0.24,0.0,BXOR87Y72J,High School,Unemployed,Married,No,No,Business,Yes
31.0,77583.0,45251.0,626.0,74.0,3.0,23.38,48.0,0.43,0.0,HUU97EMXJD,Master's,Self-employed,Married,Yes,No,Other,Yes
41.0,18562.0,158679.0,342.0,70.0,2.0,15.51,60.0,0.24,0.0,5Z1P8B1J4U,Bachelor's,Unemployed,Single,No,No,Other,No
46.0,52690.0,148182.0,361.0,69.0,4.0,22.0,48.0,0.76,0.0,DCRLXT0YC5,Bachelor's,Part-time,Married,No,Yes,Business,No
22.0,95665.0,214405.0,671.0,18.0,4.0,3.08,12.0,0.49,1.0,CS4KE5NIR6,Master's,Full-time,Married,Yes,Yes,Home,Yes
37.0,131994.0,149881.0,686.0,76.0,4.0,17.78,60.0,0.55,0.0,VXMYVXM9ZK,Bachelor's,Part-time,Divorced,No,Yes,Other,No
64.0,29282.0,185504.0,300.0,97.0,2.0,2.01,36.0,0.87,0.0,KIGVLIJ4WI,Master's,Unemployed,Single,No,Yes,Auto,Yes
18.0,91030.0,133908.0,747.0,107.0,2.0,20.01,48.0,0.13,0.0,38OG6V0MD8,High School,Full-time,Single,No,No,Auto,No
34.0,127494.0,235130.0,569.0,44.0,3.0,17.12,48.0,0.6,0.0,9XJPH7UVNM,PhD,Unemployed,Married,No,Yes,Other,Yes
44.0,102070.0,51896.0,571.0,39.0,2.0,2.57,48.0,0.86,0.0,AZ4HY631R9,Bachelor's,Part-time,Divorced,Yes,No,Home,No
42.0,63323.0,62206.0,517.0,18.0,3.0,15.56,24.0,0.43,0.0,8UYP5N7T4T,Master's,Self-employed,Single,Yes,Yes,Home,Yes
26.0,62489.0,89764.0,429.0,29.0,2.0,12.55,12.0,0.89,0.0,4C0WIA2J9X,Master's,Full-time,Divorced,Yes,No,Auto,No
45.0,54622.0,16519.0,713.0,72.0,1.0,20.61,12.0,0.61,0.0,PBHP3RT7Y5,PhD,Full-time,Married,No,Yes,Education,No
26.0,130102.0,228820.0,669.0,90.0,1.0,10.53,24.0,0.21,0.0,PN7BK0VLBC,Master's,Part-time,Single,Yes,No,Auto,Yes
19.0,118908.0,63843.0,482.0,67.0,1.0,21.44,48.0,0.45,1.0,ARXTWTSFFM,Bachelor's,Full-time,Single,No,No,Other,No
20.0,28249.0,79183.0,568.0,93.0,3.0,4.78,36.0,0.2,0.0,M5R8EBM93Q,PhD,Part-time,Married,No,No,Education,No
21.0,122864.0,236059.0,615.0,106.0,4.0,19.54,60.0,0.68,1.0,UEM7W43FTU,Master's,Full-time,Single,No,Yes,Education,Yes
66.0,72816.0,165667.0,477.0,84.0,1.0,15.01,36.0,0.72,0.0,WTLTDMGVYT,Master's,Unemployed,Single,Yes,Yes,Auto,Yes
37.0,140144.0,80289.0,554.0,106.0,1.0,2.55,48.0,0.5,0.0,ULPF6AFL6J,Bachelor's,Full-time,Single,Yes,No,Auto,No
34.0,42115.0,200984.0,358.0,53.0,3.0,19.06,60.0,0.65,1.0,TEL4IF3RVH,PhD,Unemployed,Single,No,No,Home,No
29.0,83798.0,223066.0,725.0,100.0,1.0,10.29,12.0,0.43,0.0,9QIITXITKK,PhD,Full-time,Married,Yes,Yes,Home,No
60.0,94884.0,174684.0,365.0,41.0,4.0,24.59,60.0,0.77,0.0,CED1EALFFO,Master's,Part-time,Single,Yes,No,Auto,No
36.0,107589.0,205887.0,804.0,119.0,2.0,15.05,60.0,0.81,0.0,3PN9QWCEF6,High School,Unemployed,Divorced,No,Yes,Business,Yes
24.0,84758.0,123808.0,538.0,100.0,3.0,5.52,12.0,0.49,0.0,JNAWRLE01Y,Master's,Unemployed,Married,Yes,No,Home,No
19.0,133240.0,19895.0,363.0,109.0,2.0,12.04,12.0,0.13,0.0,RF1UFSP86T,Master's,Unemployed,Divorced,Yes,No,Other,Yes
21.0,141733.0,42700.0,752.0,61.0,1.0,9.34,24.0,0.5,0.0,KF0QT1PDQU,Bachelor's,Part-time,Single,No,Yes,Auto,No
35.0,82179.0,237534.0,367.0,46.0,4.0,14.16,12.0,0.13,0.0,4LQKOK2KO2,Bachelor's,Self-employed,Single,No,No,Education,No
27.0,127643.0,84019.0,618.0,83.0,3.0,19.34,48.0,0.83,0.0,HAJFZPAS12,Bachelor's,Part-time,Single,Yes,No,Home,Yes
40.0,128756.0,90653.0,591.0,104.0,3.0,18.07,24.0,0.67,0.0,R1PVRKF5O6,Bachelor's,Part-time,Married,Yes,Yes,Home,Yes
63.0,74315.0,173623.0,322.0,82.0,1.0,23.79,48.0,0.25,0.0,6MP5MIX4BV,High School,Unemployed,Single,No,Yes,Business,Yes
66.0,38597.0,46910.0,708.0,21.0,3.0,7.25,12.0,0.54,0.0,8KDJG3WCKA,Master's,Part-time,Married,No,Yes,Home,Yes
36.0,76400.0,96682.0,668.0,4.0,4.0,3.7,48.0,0.37,0.0,SNZV2HIHOH,High School,Unemployed,Divorced,No,No,Business,Yes
24.0,140270.0,230953.0,320.0,7.0,4.0,11.71,36.0,0.19,0.0,AA35BPTRHZ,PhD,Self-employed,Single,Yes,Yes,Auto,No
